Accession_ID	Mg_blues (µg/g DW)	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	awc	bulk_density	CaCO3	CEC	clay	CN	coarse_fragments	K	N	P	ph	sand	silt	srad_mean	ai	Mg(Soil) mg/kg
7130	4817.407549	44.6447	2.56481	11.82916641	10.10833263	38.43472672	589.9246826	26.39999962	0.100000001	26.29999924	14.19999981	5.800000191	19.25	4.75	627	69	38	17.17658997	181	132	152	144	0.094846293	1.016036868	79.14224243	20.4622879	23.37541008	11.94424629	19.66991234	145.1876068	2.781415939	20.65104485	7.085722923	34.6920929	41.93249512	13200.33301	0.570800006	40
7133	4130.984665	50.1102	8.6822	10.52916622	8.125	31.86274529	669.8183594	25	-0.5	25.5	17.43333435	6.333333492	19.01666641	2.516666651	656	68	44	14.3984499	195	137	186	153	0.081215568	1.417629361	NA	NA	18.04337502	NA	8.538222313	NA	NA	NA	NA	56.33356857	25.6230545	10230.91699	0.719200015	46
7143	5446.303677	51.0167	5.86667	10.17500019	8.116666794	34.98563004	572.3972778	23.20000076	0	23.20000076	15.85000038	6.083333492	17.33333397	3.333333254	740	78	47	13.02327728	210	159	204	178	0.07591179	1.311393619	NA	NA	14.89874268	NA	12.02753448	NA	NA	NA	NA	48.5814476	36.51980972	9956.416992	0.871999979	40
7147	5234.871805	50.584	8.67825	9.554166794	8.375	32.71484375	658.53302	24.10000038	-1.5	25.60000038	16.31666756	5.349999905	17.85000038	1.633333445	628	65	38	15.53039551	188	128	175	143	0.087234877	1.157353282	6.326202869	15.43449116	26.30567169	13.70592022	10.100564	211.4467468	1.666009665	36.46600723	6.499529362	39.09619522	34.59812927	10080	0.73150003	43
7158	5619.545574	47	15.5	9.041666985	9.733333588	32.01754379	778.5325317	24.79999924	-5.599999905	30.39999962	18.41666603	-0.766666591	18.41666603	-0.766666591	841	122	25	47.67466736	355	97	355	97	0.095919132	1.283595562	9.012620926	12.88587666	17.7629528	9.776987076	13.6844635	255.1627502	1.628978133	37.09595871	6.929737568	42.33211517	39.90493011	11590.5	0.949400008	51
7160	5431.49297	43.178	-85.2532	8.170833588	11.57499981	29.90956116	1007.906128	28.39999962	-10.30000019	38.70000076	15.30000019	-3.366666794	20.31666756	-4.566666603	873	103	35	27.27305794	278	142	255	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12647.66699	0.826600015	NA
7161	5189.892849	53.5	10.5	8.595832825	7.641666412	31.84027672	618.0227051	22.10000038	-1.899999976	24	16.36666679	4.050000191	16.36666679	1.233333349	728	73	44	15.28010559	212	147	212	174	0.072581753	1.477172971	8.866528511	7.05526495	8.767370224	13.95242786	9.461183548	116.9942474	1.648388147	49.82436752	5.450186729	74.23583984	16.99678802	9694.666992	0.939300001	26
7162	4693.083719	52.24	9.44	8.887499809	7.525000095	32.02127457	604.8070068	22.10000038	-1.399999976	23.5	16.41666603	4.533333302	16.41666603	1.633333325	783	78	50	12.92268181	219	166	219	196	0.089250267	1.107106328	85.06990814	20.56725311	17.91080093	11.71637154	13.23558998	222.1435852	1.721527338	41.26203537	6.820698738	10.50799561	71.58120728	9702.25	0.9454	31
7163	5163.14589	52.3721	9.73569	9.712499619	8.041666031	32.68970108	629.1593628	23.60000038	-1	24.60000038	17.63333321	5.299999714	17.63333321	2.216666698	666	72	40	15.17852116	198	140	198	155	0.066815734	1.461048365	NA	NA	9.608670235	NA	6.058285713	NA	NA	NA	NA	84.07452393	6.316802979	9708.833008	0.784300029	21
7165	4725.432886	51.3472	8.28844	8.225000381	8.666666031	35.37414932	588.0534058	21.79999924	-2.700000048	24.5	2.383333445	3.933333397	15.64999962	1.233333349	1021	105	69	12.71053219	297	227	257	274	0.091887698	1.107925534	80.09770966	14.42139816	19.41345596	14.10248089	22.08971596	154.3437653	1.850194693	29.75178528	6.229747295	32.73991394	47.8466301	9696.833008	1.319900036	35
7169	5059.35655	54.4175	9.88682	8.324999809	6.650000095	29.82062721	588.7255249	21.10000038	-1.200000048	22.30000114	15.33333302	3.683333397	15.71666718	1.433333397	851	85	46	18.46093369	248	171	242	205	0.07304775	1.46216917	0	9.44018364	10.69695377	11.28720188	11.01138973	185.5773926	1.924805999	53.4125824	6.406317234	61.02920914	28.27383423	9591.583008	1.174499989	32
7177	5624.745627	49	15	7.316666603	8.233333588	30.26960754	714.2520752	22.10000038	-5.099999905	27.20000076	16.16666603	-1.399999976	16.16666603	-1.399999976	640	89	32	37.10423279	247	105	247	105	0.094371602	1.39522624	11.04993629	12.67557526	12.36066914	18.99585915	16.26023674	188.6918488	1.61029923	30.20872688	4.984538078	57.43692398	30.20240784	10858.91699	0.788999975	44
7181	4969.165791	50.927	11.587	9.762499809	8.925000191	33.80681992	667.9892578	24.5	-1.899999976	26.39999962	18.06666756	1.666666627	18.06666756	1.666666627	597	67	34	23.21028328	196	113	196	113	0.08264301	1.106511354	56.835289	13.90325451	15.4410429	12.61242676	8.311305046	266.5484619	1.410161614	34.10523605	6.963589668	41.15768814	43.40126801	10005.91699	0.664300025	40
7183	4780.261134	35	77	-11.48750019	10.375	28.19293404	963.2523804	6.400000095	-30.39999962	36.79999924	0.033333343	-22.5	0.03333338	-23.46666718	118	29	2	83.20114899	71	10	61	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14661.83301	0.188299999	NA
7186	5428.423188	54.8969	23.8924	7.058333397	7.766666412	26.87427902	808.6375732	22.79999924	-6.099999905	28.89999962	17.01666641	-1.983333349	17.01666641	-2.783333302	608	80	28	28.86560249	215	102	215	114	0.07146544	1.430330276	NA	NA	9.264115334	NA	5.196236134	NA	NA	NA	NA	62.77894211	27.9569397	9970.666992	0.792200029	45
7192	4218.748241	55.6395	-5.66364	9.712499619	5.341666698	37.35430908	342.8299561	17.60000038	3.299999952	14.30000019	6.733333111	10.53333282	14.03333282	5.916666508	1341	158	62	29.92937469	453	207	318	405	0.084934466	1.223435521	0	17.86333084	6.944720745	17.37322998	10.43376541	163.1708832	3.535556078	13.09068489	4.555048943	78.8692627	14.1860199	8860.916992	1.69630003	35
7199	4126.326013	50.95	6.9666	10.90833378	7.383333206	32.10145187	598.2658081	23.79999924	0.800000012	23	16.96666718	6.833333492	18.43333435	3.783333302	802	84	49	14.87321568	236	169	236	183	0.076000601	1.450072169	NA	NA	16.5957756	NA	8.184037209	NA	NA	NA	NA	48.82012558	34.58409882	9806.166992	0.884000003	37
7202	4029.234202	50.1797	8.50861	9.462499619	7.658333302	31.0053978	649.0906982	23.29999924	-1.399999976	24.69999886	16.04999924	5.283333302	17.63333321	1.666666746	691	70	46	13.00923252	199	147	189	165	0.10096661	1.435713768	27.44953346	10.43769932	16.35499382	13.40141201	14.87907314	301.9967651	2.232156515	43.84607315	6.342851639	47.92358398	35.72142029	10323.25	0.779799998	46
7203	5616.613768	49.631	11.5722	7.883333206	8.466666222	32.19264984	690.5180054	22.5	-3.799999952	26.29999924	16.45000076	3.483333349	16.45000076	-0.5	906	96	62	14.389884	262	193	262	229	0.100688919	1.047428608	7.605176926	8.892261505	23.62896538	11.07784843	9.957122803	210.8255157	2.07717514	29.40957451	6.41361475	45.22618103	31.14485168	10437	1.156800032	43
7207	5050.421568	35.0085	135.752	15.73333359	9.300000191	29.0625	848.4111938	32.70000076	0.699999988	32	25.88333321	5.549999714	26.21666718	5.549999714	1656	242	59	44.5642128	629	211	589	211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12740.58301	1.340899944	NA
7208	5584.688039	55.6739	-3.78181	8.199999809	6.433333397	37.6218338	411.7755432	18	0.899999976	17.10000038	4.233333111	9.666666031	13.51666641	3.549999952	1356	157	70	30.51320457	457	213	246	419	0.090884715	1.099273682	3.73574996	12.56620502	19.27253914	16.19130516	16.59208298	156.3155518	5.641590595	17.55496979	5.482542515	52.19203568	28.53542328	8582.583008	1.846199989	43
7209	4989.998532	52.7333	15.2333	9.079166412	8.008333206	29.12121201	737.0810547	24	-3.5	27.5	16.61666679	1.166666627	18.13333321	-0.016666671	523	66	27	26.61614418	179	95	179	105	0.048351381	1.543361425	NA	NA	7.30546236	NA	6.315640926	NA	NA	NA	NA	81.43249512	11.26203918	10201	0.613099992	17
7213	4638.370114	47.984	10.8719	7.808333397	8.5	32.31939316	681.2616577	22	-4.300000191	26.29999924	16.25	0.683333278	16.25	-0.466666728	1011	129	52	31.82374001	369	167	369	173	0.102342419	1.348537922	29.26148796	24.75124359	22.50582695	9.34200573	14.25989056	106.6281586	3.283555746	40.15041351	6.79838419	37.06019592	40.43397522	11379.08301	1.179399967	50
7217	4943.159362	48	0.5	10.72499943	8.416666985	37.40740967	534.4346924	23.79999924	1.299999952	22.5	5.25	17.44999886	17.44999886	4.449999809	694	70	45	14.25466919	206	143	143	198	0.093454972	1.438457727	12.24542999	7.794372559	13.99040222	12.93261242	9.111619949	199.4301147	2.381643772	46.45920563	5.941127777	44.53090286	41.47869492	11561.75	0.701900005	35
7223	4257.842617	50.3833	8.0666	9.595832825	8.958333015	34.58816147	640.1365356	24.29999924	-1.600000024	25.89999962	16.18333244	5.383333206	17.70000076	1.916666746	648	69	44	14.68937111	191	137	178	156	0.081129067	1.438897967	6.802539825	11.6118784	18.07374763	13.5182209	10.26551151	158.1228027	1.456951976	40.91474533	6.336513042	46.66004944	35.26620483	10150.08301	0.755299985	41
7231	4466.444369	50.3833	8.0666	9.595832825	8.958333015	34.58816147	640.1365356	24.29999924	-1.600000024	25.89999962	16.18333244	5.383333206	17.70000076	1.916666746	648	69	44	14.68937111	191	137	178	156	0.081129067	1.438897967	6.802539825	11.6118784	18.07374763	13.5182209	10.26551151	158.1228027	1.456951976	40.91474533	6.336513042	46.66004944	35.26620483	10150.08301	0.755299985	41
7236	5423.271701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7244	4907.589569	50.001	8.26664	10.5583334	8.433333397	32.43589783	667.40625	25.39999962	-0.600000024	26	17.45000076	3.716666698	19.03333282	2.599999905	573	64	36	18.01320457	182	116	168	124	0.082494587	1.388228655	72.86832428	12.94123077	18.95651817	12.46366596	7.941122055	227.9142303	2.232651472	18.37487793	7.078891754	52.93289185	28.11058807	10334.41699	0.623300016	39
7248	4607.779964	41.3923	-70.6652	10.16250038	8.608333588	27.76881599	817.9161987	25.70000076	-5.300000191	31	2.766666651	17.53333282	20.16666794	0.166666627	1170	114	76	10.80070496	327	257	257	308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13375.91699	1.091199994	NA
7255	5420.292854	50.95	20.5	7.541666508	9.016666412	30.35914803	774.3995972	23.29999924	-6.400000095	29.69999886	16.86666679	-0.916666746	16.86666679	-2.233333349	620	87	29	35.70917511	240	100	240	108	0.065568909	1.302727342	0	6.254590988	10.20665073	10.33390045	8.567611694	122.8235397	1.396446586	35.82542038	5.725166798	42.00656509	47.78678513	10514.41699	0.763100028	15
7258	4416.448247	50.5	8.5	8.904166222	7.875	31.88259125	643.9066162	22.79999924	-1.899999976	24.69999886	15.46666622	4.733333111	17	1.133333325	708	71	47	12.18543625	195	152	184	177	0.11055512	1.277040839	4.578620434	14.53928661	19.99968338	9.878674507	19.79076958	256.5577698	1.903176904	48.94263458	6.799487591	22.83359528	57.16672134	10176.41699	0.863300025	47
7268	4491.885973	52.6969	10.981	8.854166985	8.091667175	32.49665451	637.5359497	22.89999962	-2	24.89999962	16.81666565	4.366666794	16.81666565	1.216666698	585	63	36	17.83742714	184	120	184	136	0.075919598	1.352727294	60.98297882	9.569869995	8.58551693	9.614409447	10.51171875	152.9128723	1.447321177	47.83668518	6.833499432	69.4833374	21.93114471	9862	0.692300022	30
7273	4919.945376	51.0581	13.2995	8.737500191	7.841666698	29.70328331	703.4852295	23.10000038	-3.299999952	26.39999962	17.36666679	4.016666412	17.36666679	0.050000031	701	89	41	23.82821274	234	136	234	150	0.085890971	1.331704617	NA	NA	15.96080017	NA	11.29601002	NA	NA	NA	NA	34.31381226	49.72538757	10249.08301	0.801100016	42
7276	4452.857517	50.2	8.5833	9.675000191	7.966666698	31.73970795	655.5479736	23.79999924	-1.299999952	25.09999847	16.33333397	5.483333111	17.93333244	1.816666603	672	69	45	13.56880951	196	141	187	160	0.093940988	1.41298151	88.57698059	9.602758408	24.3505764	13.40577507	7.724425316	247.0327759	1.489129543	30.01626015	6.919332504	26.83130646	48.81811523	10285.41699	0.761399984	47
7282	4637.764187	50.3827	8.01161	9.399999619	8.599999428	33.72549057	635.7493896	23.79999924	-1.700000048	25.5	15.96666622	5.199999809	17.45000076	1.783333302	681	69	47	13.02369213	194	148	181	167	0.083337329	1.427087903	NA	NA	19.28390121	NA	12.23204708	NA	NA	NA	NA	38.95839691	41.75770187	10199.16699	0.815999985	38
7287	5707.377416	53.3422	8.42255	8.941666603	6.766666412	31.03975487	577.1829224	21.10000038	-0.699999988	21.80000114	16.10000038	4.599999905	16.10000038	2.066666603	729	77	37	19.54482651	221	132	221	158	0.094790228	1.040278912	0.692849755	19.86984825	21.13660812	10.743577	6.350375652	137.4288177	3.875818491	64.7352829	6.241703033	53.89360809	24.9697876	9549.333008	0.95480001	48
7288	4438.727741	60.385543	6.193019	7.074999809	6.566666603	29.84848595	577.4060059	19.39999962	-2.599999905	22	3.816666603	9.949999809	14.48333359	0.400000006	1809	229	75	34.67587662	628	247	342	570	0.112905197	1.297134399	NA	NA	19.37044144	NA	18.00011253	NA	NA	NA	NA	45.87824631	34.75131226	8909.333008	2.669199944	39
7296	4600.376654	59	29	4.741666794	8.016666412	24.66666603	871.5733643	21.10000038	-11.39999962	32.5	13.9333334	-1.283333302	15.5666666	-5.933333397	702	87	34	29.21136665	243	116	234	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9416.166992	0.96420002	NA
7298	4591.439856	47.04	10.51	-3.270833254	5.891666412	27.7908802	564.8308716	7.900000095	-13.30000019	21.20000076	3.633333206	-1.783333302	3.733333349	-9.616666794	1384	144	90	13.32357216	407	308	375	326	0.102432057	1.077231526	NA	NA	19.45207596	NA	29.81931305	NA	NA	NA	NA	45.81424332	34.73368073	13082.75	2.383899927	51
7305	5293.410693	53.476	10.6065	8.6875	7.824999809	31.93877602	627.7851563	22.39999962	-2.099999905	24.5	16.58333206	4.133333206	16.58333206	1.200000048	699	72	44	15.62062359	208	142	208	168	0.074769005	1.282591343	18.29230499	8.925251007	11.50572109	14.24975872	7.529947281	123.7234879	1.79954946	49.03899765	5.629956245	67.96627045	20.52800751	9728	0.888000011	26
7314	4905.901269	54.3512	-3.41697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40
7316	4444.623284	51.9667	5.56667	9.541666985	8.050000191	35.46255493	552.2714844	22.39999962	-0.300000012	22.69999886	4.033333302	5.466666698	16.45000076	2.983333349	810	80	46	15.26672554	231	169	203	205	0.057288557	1.418409944	33.25156403	11.25400925	9.967762947	14.56998253	4.998751163	89.50484467	1.794067144	52.07176208	6.102025032	70.91775513	19.11447906	9780.666992	1.026000023	47
7322	5379.479428	56.3	34	4.470833302	8.008333206	24.26767731	937.8637695	21.89999962	-11.10000038	33	15.89999962	-1.466666818	15.89999962	-7.166666508	645	87	30	35.33217621	240	97	240	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9669.666992	0.892499983	NA
7323	5111.693691	49	38.28	7.625	8.983333588	25.66666603	996.1437378	26.20000076	-8.800000191	35	18.26666641	1.5	19.58333397	-4.716666698	526	59	32	18.68174744	160	110	155	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11376.08301	0.523500025	NA
7327	4366.084708	41.7833	3.03333	15.19583321	9.358333588	38.35382462	549.9192505	28.10000038	3.700000048	24.39999962	16.21666718	22.16666794	22.28333282	8.966667175	597	79	21	28.728508	199	111	136	134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14626.75	0.450800002	NA
7328	4188.509024	41.7833	3.03333	15.19583321	9.358333588	38.35382462	549.9192505	28.10000038	3.700000048	24.39999962	16.21666718	22.16666794	22.28333282	8.966667175	597	79	21	28.728508	199	111	136	134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14626.75	0.450800002	NA
7337	5047.343076	50.8738	8.02341	8.845833778	8.708333015	34.55687714	622.3286743	23	-2.200000048	25.20000076	2.450000048	12.10000038	16.71666718	1.433333397	952	103	62	14.52982521	284	214	231	266	0.091615774	1.429341793	56.05256271	13.39200401	21.88315392	13.99603271	11.94844246	166.5849304	1.719711185	31.31945419	6.361496925	43.13140869	34.98543549	9883.833008	1.191900015	38
7342	5133.749288	53.6473	-3.00733	9.816666603	6.300000191	35.39325714	439.784729	19.60000038	1.799999952	17.80000114	7.733333111	11.21666718	15.38333321	4.766666412	869	98	50	23.80173492	286	163	195	227	0.087159991	1.28665781	37.51324463	11.83993816	15.83491898	16.48056984	12.30527496	174.1461487	1.947421551	20.42247772	6.090087414	61.02239227	23.14268494	9480.416992	1.139899969	41
7343	4835.520094	52.5339	13.181	9.633333206	7.75	29.80769157	698.0014648	24.10000038	-1.899999976	26	18.39999962	4.983333111	18.39999962	1.266666651	553	66	34	20.64081383	175	113	175	128	0.062063217	1.511188626	NA	NA	11.6905489	NA	6.878078461	NA	NA	NA	NA	76.44419861	11.86524963	10042.75	0.6171	18
7346	5965.315467	52.6058	11.8558	9.741666794	8.716667175	32.52487564	685.3925171	25.10000038	-1.700000048	26.80000114	18.28333282	5.449999809	18.28333282	1.516666651	550	63	30	23.01215935	181	104	181	119	0.064373553	1.419660807	23.11630058	10.18510818	7.20187664	12.88516521	4.543951988	149.5847015	1.549370885	37.75364685	6.183071613	85.84837341	6.949752808	9982.416992	0.614300013	25
7347	4780.938019	52	36	5.487500191	8.074999809	24.03273773	1001.598999	23.10000038	-10.5	33.59999847	17.45000076	-5.716666698	17.45000076	-6.849999905	644	84	35	27.22570419	220	113	220	125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10603.75	0.747500002	NA
7349	5049.162576	49.5	14.5	7.445833206	8.591667175	31.12922668	726.8283081	22.70000076	-4.900000095	27.60000038	16.43333435	-0.133333325	16.43333435	-1.5	642	86	33	33.61082458	239	113	239	114	0.092795432	1.092880249	0	12.48072624	15.48602581	9.968067169	20.2066555	151.5144958	2.130800486	32.12277603	5.813034058	58.41621017	26.09776306	10660.66699	0.767099977	49
7350	5035.531212	47.2413	-122.459	11.0666666	10.30000019	41.70040512	538.5390015	25.60000038	0.899999976	24.70000076	5.266666889	17.91666603	17.91666603	4.900000095	1115	173	23	58.93091583	504	98	98	461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11684.08301	1.119500041	NA
7353	5614.329697	52.08	4.3	10.0666666	6.683333397	32.13140869	523.0258789	21.5	0.699999988	20.79999924	10.94999981	8.933333397	16.51666641	3.866666555	854	99	48	24.63122749	287	162	200	205	0.057550769	1.470436931	60.00289536	10.35186768	15.67229748	14.59097862	11.3887291	125.968071	1.77370131	26.09018707	6.460595131	52.30503845	32.02266693	9933.75	1.110000014	42
7354	4971.925599	56.5	14.9	6.4375	7.858333588	30.57717133	664.8722534	21.10000038	-4.599999905	25.70000076	13.9333334	1.25	14.98333359	-1.266666651	686	73	39	20.23366165	204	126	197	156	0.068214506	1.176777005	0.089185856	14.44830704	3.543764114	21.56582069	11.75852871	83.90853882	2.894299507	26.51472664	4.580340385	81.94422913	14.51200867	9836.75	0.958000004	31
7356	4775.365765	41.6639	-83.5553	10.30416679	10.77499962	28.05989647	1013.644348	30	-8.399999619	38.40000153	22.54999924	-1.149999976	22.54999924	-2.533333302	855	94	43	22.2717762	264	153	264	155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12897.16699	0.724099994	NA
7372	4841.964718	47.0748	9.9042	8.266666412	9.100000381	34.3396225	654.0931396	22.29999924	-4.199999809	26.5	16.23333359	1.433333397	16.23333359	0.200000092	1178	149	73	28.45976448	425	221	425	226	0.083239362	1.166279793	93.94230652	20.82772827	16.83703804	11.13728333	17.5104351	89.70810699	3.913640261	20.31344795	6.174714088	46.04741669	37.11554718	11981.5	1.314499974	49
7373	5371.653516	34.43	136.31	14.17083359	8.258333206	27.71252823	794.9998779	29.29999924	-0.5	29.79999924	23.56666565	4.566666603	24.01666641	4.566666603	1884	267	51	48.43699265	692	178	691	178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13950	1.520200014	NA
7378	4995.1884	48.0333	7.7667	10.78333378	8.466667175	32.81653595	660.2662354	25.20000076	-0.600000024	25.80000114	17.45000076	4.066666603	19.08333397	2.849999905	893	97	56	19.78442001	287	169	267	187	0.105340116	1.019979477	38.3968811	18.44029617	22.85470963	11.77124405	9.125872612	208.2102356	2.711019993	36.57117462	6.66756916	22.35137939	54.79391098	11402.5	0.939199984	41
