Accession_ID	Name	Country	Latitude	Longitude	CS_number	material	material_Country	Li7	Na23	Mg25	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd114
9587	Tdc-0	Spain	41.5	-1.88	CS77344	leaf	Spain_leaf	13.92673589	1047.441425	4296.532152	16516.86977	13716.65362	65716.04035	39546.62836	219.7184295	141.8478276	3.247014162	8.115728962	90.96363897	1.002779684	68.14878966	369.8077199	62.28221994	8.465730813	2.434797123
9588	Tol-7	Spain	42.11	0.6	CS77371	leaf	Spain_leaf	14.47614961	1067.19143	4703.348097	16749.26453	14200.4596	71710.00484	41001.5009	228.6580339	138.3409498	2.864555385	7.142392279	85.61450894	0.997939446	92.15009529	403.6584965	66.43223944	8.849758104	2.214269827
9589	Tor-1	Spain	41.6	-2.83	CS77378	leaf	Spain_leaf	15.14466139	1350.703845	4329.99142	14503.02082	13341.94365	78283.64808	43664.38617	255.7073305	143.1762948	4.407598021	7.367566071	90.76950194	0.96260516	84.31134305	409.3990883	64.25902436	10.47833074	2.51455491
9590	Trs-0	Spain	43.37	-5.49	CS77387	leaf	Spain_leaf	13.91025914	1370.783441	4218.606219	16721.46896	13431.38094	82294.3378	39057.99238	217.9297411	140.3433996	2.501705972	7.444970376	85.20738134	1.158915499	69.00148566	439.088893	63.33870689	7.138296592	2.352857934
9591	Vad-0	Spain	42.86	-3.59	CS78826	leaf	Spain_leaf	14.44745643	1119.698842	4983.411579	15427.7668	11864.67441	81014.01564	39173.32112	217.9070197	139.0920417	2.073174155	7.900985625	102.6897827	0.947588991	75.7246147	460.5156737	60.98788347	7.218269956	2.2798655
9592	Vae-2	Spain	42.1	-5.44	CS78827	leaf	Spain_leaf	15.32443074	996.4788182	4659.493148	15485.93979	12775.22236	72726.60263	40188.88448	237.5450966	137.211982	3.54403694	8.877280623	93.95413294	0.928661231	76.41664582	447.8311945	60.53500858	6.671794725	2.36403611
9593	Vaz-0	Spain	42.26	-2.99	CS78836	leaf	Spain_leaf	14.27643407	772.2536127	4702.277379	15691.41736	11952.48815	74386.79924	38732.30408	241.6242509	135.8901495	2.182490157	8.37592476	97.57753027	0.889855409	81.00355692	427.7293368	64.64953013	12.14977591	2.377289284
9594	Vdm-0	Spain	42.04	1.01	CS78837	leaf	Spain_leaf	13.65560581	1170.356194	4003.040167	16263.1385	14633.59405	68231.83116	33869.30013	237.3406792	133.5263606	4.655783246	8.329926777	92.86023093	0.967398467	92.36972405	402.2113908	61.38268562	7.722998113	2.453915784
9595	Vdt-0	Spain	40.89	-5.5	CS78838	leaf	Spain_leaf	14.90333305	1795.265168	3890.702444	13756.38162	14953.74327	92959.97084	42105.67137	226.0294041	142.8234266	2.139918449	7.538883543	85.39495133	0.808592839	84.46452291	499.4964471	67.18288296	6.531252562	2.253492948
9596	Ver-5	Spain	41.95	-7.45	CS78841	leaf	Spain_leaf	15.10471026	1036.043837	4275.303471	15622.27029	11636.63949	69366.35872	41205.72507	261.3490289	139.7266401	2.574372455	7.631312686	90.58287922	1.051361045	68.84881581	389.7724287	65.84500025	4.972264277	2.257255289
9597	Vig-1	Spain	42.31	-2.53	CS78843	leaf	Spain_leaf	15.10892182	1207.531516	5007.252625	14963.551	12781.37598	73352.03411	39826.06766	222.6360341	133.0983094	2.31796761	7.987967368	93.61112171	1.115465794	80.53428136	445.2446205	65.42581821	8.570351993	2.605662129
9598	Vim-0	Spain	41.88	-6.51	CS78844	leaf	Spain_leaf	15.76642398	690.2078864	4364.14342	16009.32557	12368.63549	74859.57915	40346.11676	222.808811	134.342595	2.578612677	8.537774111	91.15815202	1.023642687	74.3318154	453.8535527	64.56693543	26.73440071	2.392201362
9599	Vi̱-0	Spain	42.8	-5.77	CS78846	leaf	Spain_leaf	14.83513424	800.5374728	4376.696749	15505.18868	12907.3475	64831.49374	43537.94285	227.6304463	138.5165391	2.110849394	8.652586362	94.27077409	1.090742293	73.7891523	397.6431518	73.06091252	17.84018099	2.22424092
9600	Vis-0	Spain	39.85	-6.04	CS78848	leaf	Spain_leaf	14.31400063	1314.958089	3939.615657	15092.23704	14211.62244	73707.19504	38515.1505	216.8404026	137.460442	2.014365702	7.563830995	98.54321037	0.9512025	83.25636436	445.0818698	61.84016857	22.57935401	2.471695776
9601	Voz-0	Spain	41.85	-1.88	CS78849	leaf	Spain_leaf	14.01743968	1954.016316	4612.705578	15665.1692	12024.39765	68910.00756	40316.42242	215.3692291	135.6724465	1.963264406	8.512472341	98.80958961	1.068666894	72.80236785	383.7409517	65.79706905	8.62795047	2.389900874
9602	Vpa-1	Spain	40.5	-3.96	CS78850	leaf	Spain_leaf	16.2076172	732.35051	4546.485014	16228.5813	13178.21938	63605.24754	42990.96692	238.7454993	136.3571658	3.58160716	8.289771226	98.2187441	0.919967501	83.29929162	394.2911659	67.7386951	5.592800519	2.328881841
9603	Vpe-3	Spain	42.83	-4.72		leaf	Spain_leaf	14.29053371	1144.909656	5176.805517	15506.61992	13046.02105	66519.36567	41434.91192	224.0703529	139.930819	2.841365928	7.17964746	86.80558226	0.969340455	79.50744485	344.3592047	64.29911965	5.464612998	2.089804565
9604	Yan-1	Spain	42.1	-2.35		leaf	Spain_leaf	13.87484687	933.8562709	5089.501684	16004.38169	13178.6336	71608.06359	44380.71889	214.1090297	138.535551	2.154710944	7.66427637	87.02804448	1.086480992	68.26697851	399.6368425	67.97353585	10.30322298	2.102886824
9605	Zar-0	Spain	40.55	-4.19		leaf	Spain_leaf	14.64390938	1640.913936	4529.048629	16608.07194	14213.48345	82007.9652	38067.80061	219.2831997	137.0725408	2.229116636	7.567904082	96.37412381	0.958297674	80.80182302	452.6259472	56.12831884	6.132301551	2.487499431
9606	Aitba-1	Morocco	31.48	-7.45	CS76649	leaf	Morocco_leaf	14.40374544	879.3035331	4933.175471	16056.60097	13715.2236	81091.86335	42055.1068	220.6163264	140.04219	3.453032579	7.278049957	84.83157965	1.079497251	72.63366208	435.2237689	67.28997774	3.249192772	2.231350747
9607	Panik-1	Russia	53.05	52.15	CS77161	leaf	Russia_leaf	15.91754061	1170.437197	5041.423226	16306.36458	12021.48211	58502.16213	47791.91069	244.6225821	147.7286827	1.875595979	7.728685525	93.50478155	0.948944536	61.26935836	340.5029789	82.02387983	5.267901435	2.642603825
9608	Karag-2	Russia	51.37	59.44	CS76961	leaf	Russia_leaf	13.56864611	1218.270788	4799.160422	20539.1911	11060.07324	76689.0446	41102.01004	241.2758023	138.2988624	2.523177479	6.763989155	83.62311166	0.933124504	62.29380238	449.7047468	67.29773479	8.17663452	2.123448661
9609	Adam-1	Russia	51.41	59.98	CS76645	leaf	Russia_leaf	14.23854568	1287.217484	4121.875533	16044.40619	13287.20816	73011.72125	39346.11066	255.4354376	134.6535737	2.790258157	7.192012098	87.19703617	1.034324495	74.83633512	406.3071429	67.62332524	1.463913732	2.516116923
9610	Lesno-4	Russia	53.04	51.96	CS77034	leaf	Russia_leaf	14.43406373	868.505948	5077.596096	16057.81012	11255.43463	68792.23554	42632.04514	230.2014538	140.3805142	3.15148082	7.471262196	85.95430929	0.947660016	58.99547429	429.6949965	71.67759966	3.335766439	2.370508325
9611	Lesno-1	Russia	53.04	51.9	CS77032	leaf	Russia_leaf	15.40478663	1049.334821	5190.271322	18340.73359	10453.12767	64424.10884	44756.2811	243.1655313	142.6279041	2.459203638	6.554546817	86.91412816	1.151860528	63.2958216	374.7035075	74.60037027	3.54792166	2.409249347
9612	Lesno-2	Russia	53.04	51.94	CS77033	leaf	Russia_leaf	14.02296824	1447.717465	4747.096167	18136.72969	11827.17208	73175.56987	43074.22404	238.8176939	137.8133779	2.486275151	6.576462139	88.04840491	0.982437712	65.50284451	447.6105468	68.37290233	1.943943473	2.420199682
9613	Balan-1	Russia	55.36	61.41	CS76687	leaf	Russia_leaf	13.61338582	1006.437731	4830.892141	16778.76392	12697.54924	70840.93839	41221.85395	227.5432109	144.6006637	2.203295997	7.057046031	88.66457871	0.985372196	63.4942417	397.6438641	70.3278689	4.372340553	2.740251627
9614	Kurga-3	Russia	55.53	65.33		leaf	Russia_leaf	13.42785234	975.5775086	4816.424377	19751.40717	13626.0059	85580.14915	37134.67817	216.0826754	137.1407315	2.353721648	7.49215708	80.80015011	0.987941258	72.77224959	443.9984166	63.8731022	1.785411525	2.244043694
9615	Parti-1	Russia	52.99	52.16	CS77163	leaf	Russia_leaf	14.60345818	1565.137451	5453.192415	17434.04147	11616.25232	70706.00578	46921.47003	231.1727282	140.5927238	2.222250563	6.644989809	94.74197423	0.993371474	67.13759603	419.0491925	78.43396863	4.59677934	2.376172625
9616	Krazo-1	Russia	53.06	51.96	CS76984	leaf	Russia_leaf	14.4012348	1240.318682	5108.207661	15767.95093	12429.95429	69836.03129	46301.89114	231.3501179	145.1082224	2.071217578	7.513503693	106.4490353	0.984961053	61.2668945	368.9549493	79.57636247	0.541732135	2.230066464
9617	Karag-1	Russia	51.37	59.44	CS76960	leaf	Russia_leaf	15.33854966	1067.16667	4596.000287	16526.64062	13461.22169	62735.241	42983.62212	235.1851096	138.8032014	1.992065346	8.345675898	86.87069262	1.052616628	59.17646361	392.0186347	71.01729655	4.963519429	2.634167146
9618	Kurga-2	Russia	55.61	65.08		leaf	Russia_leaf	14.10039313	874.2171114	4175.142665	16697.7476	13473.0715	80854.90411	41276.70769	222.1761026	140.4167541	2.131480701	7.39321189	88.2791653	1.039704472	72.74299523	429.4434414	67.41627185	1.294552656	2.173726533
9619	Basta-1	Russia	51.84	79.48	CS76691	leaf	Russia_leaf	14.8857736	1412.532303	5580.814234	18088.81707	9755.989623	79534.13856	46769.37025	220.3583755	142.5113223	2.083410872	6.753560663	83.33912603	1.205557251	54.29084561	480.0472381	72.57511961	0.446606803	2.134134706
9620	Basta-2	Russia	51.82	79.48	CS76692	leaf	Russia_leaf	14.34811991	1252.448392	4973.400275	17164.08655	11312.28171	86865.93459	42131.4638	238.0506738	139.3328744	2.582489284	6.108140144	84.06579276	1.000771727	57.12415075	505.8660803	71.17221598	1.523001628	2.662756997
9621	Basta-3	Russia	51.84	79.46	CS76693	leaf	Russia_leaf	14.47646095	1113.360663	5394.142832	17023.34228	11381.21205	81987.32739	43624.13127	226.9130791	139.7810848	2.530795269	6.493939024	81.69067313	0.988313609	56.63050986	511.930221	77.31269504	0.865888856	2.370083889
9622	Bijisk-4	Russia	52.52	85.27	CS76707	leaf	Russia_leaf	14.45622651	1396.574784	5118.908484	16894.47492	11722.92262	70050.65012	43590.84324	222.9982135	143.5996964	1.657414386	7.286246477	89.40458862	0.990052201	58.28357841	356.3277423	70.63038657	7.700891532	2.205681521
9623	Chaba-1	Russia	53.6	79.39		leaf	Russia_leaf	14.230711	1038.333723	4943.444455	15450.24703	12074.73009	72312.81206	42602.12411	218.6328457	146.3393094	2.054737394	6.711448886	87.26455668	0.976843833	59.97598938	382.3009143	68.06099	0.862455359	2.185404198
9624	Chaba-2	Russia	53.6	79.37	CS76767	leaf	Russia_leaf	14.4106518	1270.4269	4923.445439	16780.69318	11712.31879	82005.95645	38973.53273	237.3273405	138.5360721	2.20093458	7.256152045	89.07190696	0.947637194	69.77069634	472.8536717	65.32557635	0.656129583	2.286901513
9625	Kolyv-2	Russia	51.31	82.59	CS76977	leaf	Russia_leaf	14.13205308	1425.246994	4968.220676	18822.08451	11173.85768	83293.82166	40709.07006	235.862936	138.1485372	3.032643936	6.613137248	83.94462602	0.97839859	60.88004237	472.520386	63.68626406	1.196132298	2.252460269
9626	Kolyv-3	Russia	51.36	82.59	CS76978	leaf	Russia_leaf	13.92997915	485.7941321	5061.04038	17681.7826	12185.25593	74318.37232	41801.55082	226.6656138	142.4533756	2.266346417	7.17901829	89.08498187	1.015613539	64.32476456	467.8622343	67.50140911	9.493559086	2.307558794
9627	Kolyv-5	Russia	51.32	82.55	CS76979	leaf	Russia_leaf	13.61961072	1399.046211	5203.735107	16415.71093	14036.79306	67850.64477	42983.12323	234.1997096	146.2631964	2.634828779	7.99604801	84.89533143	0.918894218	76.46973563	362.3482526	73.24351531	6.358381235	2.357309801
9628	Kolyv-6	Russia	51.33	82.54	CS76980	leaf	Russia_leaf	14.72553756	922.9185431	5171.141565	16458.60495	12244.31411	79894.21742	44865.86436	227.4598146	140.568704	2.086563375	8.001989736	90.14723499	0.927836061	67.11890658	473.6746556	70.78386515	0.259260907	2.350680043
9629	K-oze-1	Russia	51.35	82.18	CS76957	leaf	Russia_leaf	15.47751028	1188.714342	4797.023318	17774.52225	11653.64197	68474.53885	47343.81776	213.7871168	142.8291975	2.025465957	7.943769482	84.96347019	0.921901339	63.11643899	379.5382768	71.0611449	2.382457845	2.350261279
9630	K-oze-3	Russia	51.34	82.16	CS76958	leaf	Russia_leaf	14.1701225	945.2721002	4713.330588	17719.62427	11662.25145	84497.24285	40069.55008	243.2255247	141.8850465	1.972426528	7.12169499	105.9820257	0.943885015	70.05416684	477.8316305	64.01179224	1.273519058	2.273661138
9631	Lebja-1	Russia	51.65	80.79	CS77015	leaf	Russia_leaf	14.5767752	1894.784166	4830.935538	16452.65746	13091.09927	76036.51453	40328.34786	212.4545925	145.4491537	2.071177244	6.449344757	86.41299905	1.067380662	59.1945217	411.7140163	68.16966275	1.239124372	2.19248246
9632	Lebja-2	Russia	51.67	80.82	CS77016	leaf	Russia_leaf	14.45424291	1457.99166	4761.564478	18096.74437	12910.57438	80029.75015	42983.72366	219.7024231	145.911215	2.053888098	7.399227614	87.95920384	1.02043889	61.17831913	434.3422603	68.96303474	0.430500936	2.248219683
9633	Lebja-4	Russia	51.63	80.83	CS77017	leaf	Russia_leaf	14.56228834	1431.630498	5118.260508	16472.56904	12104.00923	76270.46456	41814.19579	220.9431069	139.1486081	1.884281114	7.645967823	89.14162328	0.926065385	69.13653419	434.5014384	71.45528289	1.288622757	2.270559933
9634	Masl-1	Russia	54.13	81.31	CS77073	leaf	Russia_leaf	14.53653701	975.4930305	4662.959763	16346.72454	11288.5363	73664.58695	43470.18682	219.2111024	136.8143222	2.696909003	6.910907189	86.32928608	1.134521095	59.49654849	439.0328925	76.81287258	0.498871513	2.219359064
9635	Nosov-1	Russia	51.87	80.6	CS77130	leaf	Russia_leaf	13.92190809	1076.816365	4574.539767	16702.93909	12424.26879	79899.65007	43628.65378	226.7191091	139.6571664	2.196225876	7.59855829	96.48705852	0.999144729	69.57205433	436.8021313	64.56850933	2.586427315	2.426067602
9636	Noveg-1	Russia	51.75	80.82	CS77131	leaf	Russia_leaf	14.24049778	1098.922787	4996.947241	15429.35538	12480.18085	76075.42088	41912.69732	230.4086966	144.9085878	2.637893467	7.094193226	86.74636963	1.126522173	64.70079422	461.4070218	70.39198371	2.250140532	2.492114677
9637	Noveg-2	Russia	51.77	80.85	CS77132	leaf	Russia_leaf	15.39179184	772.6434124	4604.063845	16504.10406	10866.07795	68809.05702	45918.06605	229.3729378	142.0236466	2.576437675	8.881745256	96.60746292	1.003230728	57.41452125	412.5867569	74.22830733	1.227214631	2.363265522
9638	Noveg-3	Russia	51.73	80.86	CS77133	leaf	Russia_leaf	15.54132899	508.6742447	4968.059778	16096.99325	11717.16487	76074.84946	43629.0552	232.345845	141.5548802	2.479520573	6.838454574	89.69912058	1.032474495	65.92806084	523.8504635	73.32174775	1.329760119	2.499511176
9639	Panke-1	Russia	53.82	80.31	CS77162	leaf	Russia_leaf	14.55694728	937.2271187	5153.606021	15465.59881	12372.46368	73384.38317	40717.44183	219.2254118	134.5646215	2.44171218	7.323878576	83.13772711	1.178978443	65.95574348	394.4877606	65.56876973	1.976552624	2.238171073
9640	Rakit-1	Russia	51.87	80.06	CS77202	leaf	Russia_leaf	14.4305602	880.6128977	5092.045308	17055.30785	11669.20204	82457.51766	41798.30048	214.2568806	144.5073989	2.327632169	6.568014513	88.89872093	1.070356429	56.93477701	503.4179362	69.99541475	1.86954713	2.325128106
9641	Rakit-2	Russia	51.9	80.06	CS77203	leaf	Russia_leaf	14.09810271	1657.800182	5012.98464	16699.36283	12402.85433	85997.68867	42126.41125	225.7280224	143.9545758	2.254825348	8.012794361	88.44357651	0.963944834	56.43597075	447.9520367	65.74417218	1.532194416	2.313179573
9642	Rakit-3	Russia	51.84	80.06	CS77204	leaf	Russia_leaf	15.67898033	1259.161188	4449.931792	15106.67858	12324.96871	75861.24146	42729.70546	224.1044262	143.0058957	2.500804273	7.35499913	89.26227631	1.106070284	60.62180534	443.431341	69.49618447	1.654188058	2.774589895
9643	Sever-1	Russia	52.1	79.31	CS77245	leaf	Russia_leaf	14.23738195	1037.719333	4969.988253	17305.49906	11149.87385	80570.23666	42649.99997	221.2904449	142.543549	2.643066483	6.916309835	87.51676293	1.102183463	61.09369593	459.5526571	71.75629168	1.275622413	2.499859375
9644	Zupan-1	CRO	45.07	18.72	CS78882	leaf	CRO_leaf	14.46319986	1113.58851	5167.429055	18044.77957	11244.6457	74091.30638	40357.95185	240.2762884	137.2803224	1.871743594	8.258995177	99.94732385	0.972913481	57.50841371	416.0608084	57.37819008	4.058175195	2.473902108
9645	Gradi-1	CRO	45.17	18.7	CS76887	leaf	CRO_leaf	15.43307988	645.2481835	5292.635145	15283.96224	12121.73139	64075.35297	42474.70111	239.7515919	143.0364868	2.392880988	8.175452513	101.2689293	0.900128932	68.13286112	355.6383082	67.34041825	11.86575475	2.273680124
9646	Aiell-1	Italy	39.126899	16.170188	CS76648	leaf	Italy_leaf	13.12725345	999.8895945	4612.781815	15860.4496	14710.8424	78674.81857	34805.74789	212.4883748	132.4404564	3.298066587	8.180886415	94.00808604	0.917937028	84.75579452	372.7172968	53.70025705	5.426798645	2.312655936
9647	Basen-1	Italy	40.37	16.77	CS76690	leaf	Italy_leaf	13.49098208	1484.849946	4296.174301	15586.15927	15131.80674	72817.28425	38098.70883	221.6403934	141.8555138	2.569802029	7.918922226	86.28288217	0.924257845	90.92045357	383.2107963	61.30637401	0.990413219	2.330396602
9648	Bisig-1	Italy	39.48	16.28	CS76712	leaf	Italy_leaf	14.06585766	1649.415279	4245.577212	12947.15958	10927.75519	79767.12747	37544.48819	252.3444836	134.575391	2.689479722	8.109700205	89.84247115	1.023003302	103.6065477	403.9468226	61.30325633	7.928647194	2.964331045
9649	Bivio-1	Italy	39.13	16.17	CS76713	leaf	Italy_leaf	13.55705875	1616.862816	4822.774762	14928.60198	15621.88838	76857.69876	37097.67681	212.7687094	135.2592748	3.341107311	6.796023057	98.25919751	0.968368847	99.69654178	450.0126714	59.67849924	4.479050466	2.321027567
9650	Corig-1	Italy	39.6	16.51		leaf	Italy_leaf	13.42720646	1552.81962	3974.425335	15263.83078	12709.82272	81060.34933	38119.82248	232.8860443	136.4691153	3.650690725	8.24901531	109.6533799	0.865570335	76.7164565	419.8550911	58.77674227	9.12955678	2.505434086
9651	Filet-1	Italy	40.68	14.87	CS76858	leaf	Italy_leaf	13.46488072	1364.172437	4718.560644	14893.26873	15558.91739	72348.73865	38312.30907	235.2705672	133.1924925	5.045359451	7.359078344	89.6731012	1.057893478	89.42898907	422.603929	59.69945865	7.142757118	2.226506584
9652	Fondi-1	Italy	41.36	13.4		leaf	Italy_leaf	13.34166755	1514.493159	5100.944415	16244.45281	15141.83477	70280.83826	37534.01339	228.926702	139.4927459	2.65633473	7.606260925	97.51424337	0.965524033	82.93974407	389.8148144	61.96670327	5.344851658	2.784576219
9653	Giffo-1	Italy	38.44	16.13	CS76878	leaf	Italy_leaf	13.20690833	1473.694756	4970.201059	17283.22507	13978.73961	82284.57876	38277.28162	220.4100485	139.7689974	2.557703441	7.432572805	85.59334255	0.940144442	80.75386696	436.1862134	58.10919435	8.682735938	2.178956327
9654	Liri-1	Italy	41.41	13.77		leaf	Italy_leaf	13.41484659	702.3998396	4455.769612	14919.84454	14445.05196	70057.88504	36968.99274	226.2751934	138.6427989	2.725179223	8.033487501	93.10372705	0.983869639	74.20881191	408.1292797	56.82160507	5.894133092	2.646192969
9655	Marce-1	Italy	38.92	16.47	CS77071	leaf	Italy_leaf	14.04592686	1691.206951	3941.133718	15348.60191	14482.78336	76007.0753	39047.14509	213.9601538	137.4196921	2.668457133	7.610449322	94.2898322	0.991452004	85.69091935	401.6533949	60.7893226	7.401166049	2.295002968
9656	Marti-1	Italy	40.64	17.31	CS77072	leaf	Italy_leaf	13.36412882	1844.050896	4094.295957	15129.00607	13588.77396	83212.43783	38426.71461	216.8869266	139.7249869	3.499122566	6.375203525	88.5683026	0.812210374	88.48192504	418.5923047	62.61806558	5.854104779	2.196160014
9657	Melic-1	Italy	38.45	16.04	CS77078	leaf	Italy_leaf	13.3796996	1159.123599	5243.881828	17111.63233	13853.7779	71048.47252	40050.5429	213.6220559	138.6874948	2.458052571	7.877530254	99.88660872	1.049870258	76.23633979	335.4664295	63.41758048	4.256777012	2.511798094
9658	Nicas-1	Italy	38.97	16.34	CS77127	leaf	Italy_leaf	14.23745639	2188.914991	5062.736154	15056.62715	13065.15712	70234.65536	40375.71552	225.1397536	141.8560967	3.354123453	7.769140112	84.40840174	0.951135256	80.09006388	378.6548014	63.23983241	4.98117556	2.267377815
9659	Pigna-1	Italy	41.18	14.18	CS77177	leaf	Italy_leaf	14.31337169	1165.797363	4715.179383	15488.64711	14505.30798	62538.74001	36765.33491	232.6094003	134.5204013	1.866024299	8.793344387	87.36343937	0.888860574	82.48687603	363.1215274	55.2712964	0.728471721	2.589346299
9660	Sarno-1	Italy	40.84	14.57	CS77236	leaf	Italy_leaf	14.19607936	1423.746255	4852.309776	16897.96579	12182.9133	71213.20284	38143.67144	232.7950873	139.2779015	2.381068407	8.258892565	92.36190062	0.965032442	70.63339197	400.7803215	59.95613861	5.349108866	2.780124258
9661	Cimin-1	Italy	39.58	16.21	CS76771	leaf	Italy_leaf	13.44907795	1783.09657	4799.454368	16495.21577	15637.60473	73416.41488	37755.67214	210.7111578	139.0625425	2.991693954	6.946132829	101.435338	1.246814382	77.31415853	407.7130181	60.1808285	4.272070322	2.456509422
